"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1990-10-02:"890":"290  ±  36":"1,669":"2,021 ± 67":"NA":"NA ± NA"
1991-07-29:"999":"407  ±  40":"1,868":"2,296 ± 75":"NA":"NA ± NA"
1992-11-01:"973":"435  ±  39":"1,611":"1,697 ± 64":"11,353":"16,122 ± 2,838"
1993-04-13:"1,108":"452  ±  44":"1,232":"1,737 ± 49":"11,522":"14,560 ± 2,074"
1993-10-24:"872":"394  ±  35":"1,320":"1,112 ± 53":"11,101":"6,592 ± 1,998"
1994-04-23:"811":"378  ±  32":"1,339":"911 ± 54":"NA":"NA ± NA"
1994-12-02:"674":"278  ±  27":"1,486":"823 ± 59":"11,683":"9,627 ± 2,103"
1995-05-09:"647":"267  ±  26":"1,830":"965 ± 73":"11,443":"20,333 ± 2,060"
1996-03-01:"615":"238  ±  25":"1,616":"942 ± 65":"11,505":"15,254 ± 2,071"
1996-05-05:"695":"349  ±  28":"1,419":"432 ± 57":"11,880":"23,928 ± 2,138"
1996-09-27:"598":"229  ±  24":"1,985":"377 ± 79":"12,005":"31,779 ± 2,161"
1997-02-28:"517":"169  ±  21":"1,757":"614 ± 70":"11,882":"16,336 ± 2,139"
1997-05-06:"517":"166  ±  21":"2,809":"1,822 ± 112":"11,474":"30,164 ± 2,065"
1997-09-06:"508":"135  ±  20":"2,359":"1,377 ± 94":"11,404":"22,185 ± 2,053"
1997-11-20:"590":"136  ±  24":"2,165":"2,301 ± 87":"NA":"NA ± NA"
1998-04-28:"600":"136  ±  24":"2,861":"2,123 ± 114":"11,119":"25,471 ± 2,001"
1999-05-20:"683":"133  ±  27":"1,914":"1,494 ± 77":"11,352":"14,351 ± 2,043"
2000-04-03:"744":"145  ±  30":"1,829":"1,623 ± 73":"11,324":"19,627 ± 2,038"
2000-06-18:"783":"155  ±  31":"1,679":"1,488 ± 67":"NA":"NA ± NA"
2001-10-17:"790":"205  ±  32":"1,720":"1,478 ± 69":"NA":"NA ± NA"
2002-10-06:"692":"226  ±  28":"1,465":"1,121 ± 59":"NA":"NA ± NA"
2003-05-10:"673":"228  ±  27":"1,569":"1,063 ± 63":"NA":"NA ± NA"
2003-10-04:"603":"200  ±  24":"1,699":"1,116 ± 68":"NA":"NA ± NA"
2005-05-21:"1,090":"378  ±  44":"1,522":"2,100 ± 61":"NA":"NA ± NA"
2006-10-21:"991":"413  ±  40":"1,470":"1,620 ± 59":"NA":"NA ± NA"
2007-10-27:"979":"443  ±  39":"1,496":"1,664 ± 60":"NA":"NA ± NA"
2008-02-16:"1,010":"482  ±  40":"1,555":"1,649 ± 62":"10,993":"15,236 ± 1,209"
2008-04-11:"1,449":"885  ±  58":"881":"2,111 ± 35":"11,543":"19,165 ± 1,270"
2008-06-01:"1,304":"943  ±  52":"974":"1,591 ± 39":"NA":"NA ± NA"
2008-10-25:"1,127":"830  ±  45":"917":"1,174 ± 37":"NA":"NA ± NA"
2009-10-24:"1,056":"828  ±  42":"1,192":"1,259 ± 48":"NA":"NA ± NA"
2011-10-19:"873":"688  ±  35":"1,364":"1,208 ± 55":"NA":"NA ± NA"
2012-10-18:"845":"677  ±  34":"1,269":"868 ± 51":"NA":"NA ± NA"
2013-10-06:"1,006":"778  ±  40":"1,591":"1,568 ± 64":"NA":"NA ± NA"
2014-10-08:"1,377":"1131  ±  55":"1,033":"1,963 ± 41":"NA":"NA ± NA"
2015-10-07:"1,286":"1165  ±  51":"1,191":"1,618 ± 48":"NA":"NA ± NA"
2016-10-15:"1,195":"1136  ±  48":"1,196":"1,487 ± 48":"NA":"NA ± NA"
