Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-09-18:685:848  ±  27:448:881 ± 18:NA:NA ± NA:NA:NA:NA
1991-07-29:724:879  ±  29:1,007:1,003 ± 40:NA:NA ± NA:NA:NA:NA
1992-11-02:686:802  ±  27:1,452:1,638 ± 58:1,829:3,117 ± 457:5,557 ± 543:11,884 ± 1,472:17,441 ± 2,015
1993-04-14:776:836  ±  31:1,178:1,884 ± 47:2,034:2,989 ± 366:5,709 ± 444:NA:NA ± NA
1993-10-25:743:824  ±  30:1,022:1,005 ± 41:2,189:2,201 ± 394:4,030 ± 465:13,016 ± 1,090:17,046 ± 1,555
1994-04-23:741:809  ±  30:1,081:971 ± 43:2,121:3,590 ± 382:5,370 ± 455:9,800 ± 1,088:15,170 ± 1,542
1994-12-04:711:803  ±  28:1,050:976 ± 42:2,166:2,636 ± 390:4,415 ± 460:8,122 ± 967:12,536 ± 1,427
1995-05-10:707:785  ±  28:1,502:1,507 ± 60:1,759:2,757 ± 317:5,049 ± 405:9,529 ± 1,090:14,578 ± 1,495
1996-03-03:683:737  ±  27:1,426:893 ± 57:1,884:3,140 ± 339:4,770 ± 424:5,578 ± 1,090:10,348 ± 1,513
1996-05-03:952:787  ±  38:1,570:2,817 ± 63:1,472:3,552 ± 265:7,156 ± 366:8,227 ± 1,090:15,383 ± 1,456
1996-09-28:852:735  ±  34:1,027:1,151 ± 41:2,113:2,626 ± 380:4,512 ± 456:5,467 ± 1,090:9,979 ± 1,545
1997-02-28:583:537  ±  23:1,351:1,396 ± 54:1,950:1,458 ± 351:3,391 ± 428:1,761 ± 1,090:5,151 ± 1,518
1997-05-07:635:561  ±  25:1,947:3,461 ± 78:1,407:3,969 ± 253:7,991 ± 357:9,534 ± 1,090:17,525 ± 1,447
1997-09-07:625:529  ±  25:1,926:3,835 ± 77:1,442:4,080 ± 260:8,444 ± 362:11,592 ± 1,090:20,035 ± 1,452
1997-11-20:283:175  ±  11:1,405:1,695 ± 56:NA:NA ± NA:NA:NA:NA
1998-04-29:427:352  ±  17:1,167:607 ± 47:2,187:3,314 ± 394:4,273 ± 457:18,281 ± 1,090:22,555 ± 1,547
1999-05-20:449:288  ±  18:1,633:1,186 ± 65:1,905:3,190 ± 343:4,664 ± 426:8,003 ± 1,090:12,668 ± 1,516
2000-04-04:399:189  ±  16:1,968:1,470 ± 79:1,464:4,384 ± 264:6,043 ± 358:6,746 ± 1,090:12,789 ± 1,448
2000-06-17:393:108  ±  16:1,828:970 ± 73:NA:NA ± NA:NA:NA:NA
2001-10-18:449:101  ±  18:1,889:1,638 ± 76:NA:NA ± NA:NA:NA:NA
2002-10-06:398:76  ±  16:1,520:1,242 ± 61:NA:NA ± NA:NA:NA:NA
2003-05-11:437:74  ±  17:1,688:1,450 ± 68:NA:NA ± NA:NA:NA:NA
2003-10-05:436:49  ±  17:1,664:1,405 ± 67:NA:NA ± NA:NA:NA:NA
2005-05-22:714:271  ±  29:1,490:2,109 ± 60:NA:NA ± NA:NA:NA:NA
2006-10-22:693:257  ±  28:1,531:1,993 ± 61:NA:NA ± NA:NA:NA:NA
2007-10-28:683:265  ±  27:1,440:2,006 ± 58:NA:NA ± NA:NA:NA:NA
2008-02-13:701:271  ±  28:1,331:1,852 ± 53:1,947:2,010 ± 214:4,134 ± 296:6,800 ± 627:10,934 ± 923
2008-04-12:1,271:1157  ±  51:982:3,047 ± 39:1,741:3,212 ± 192:7,416 ± 282:6,687 ± 666:14,103 ± 948
2008-06-02:1,096:1100  ±  44:684:2,034 ± 27:NA:NA ± NA:NA:NA:NA
2008-10-26:989:987  ±  40:794:1,578 ± 32:NA:NA ± NA:NA:NA:NA
2009-10-25:963:962  ±  39:1,156:1,734 ± 46:NA:NA ± NA:NA:NA:NA
2011-10-20:710:614  ±  28:710:767 ± 28:NA:NA ± NA:NA:NA:NA
2012-10-18:719:608  ±  29:1,343:1,335 ± 54:NA:NA ± NA:NA:NA:NA
2013-10-06:838:704  ±  34:1,385:2,411 ± 55:NA:NA ± NA:NA:NA:NA
2014-10-09:1,273:1089  ±  51:718:2,654 ± 29:NA:NA ± NA:NA:NA:NA
2015-10-08:1,102:1201  ±  44:962:1,826 ± 38:NA:NA ± NA:NA:NA:NA
