Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-10-01:622:175  ±  25:1,779:798 ± 71:NA:NA ± NA:NA:NA:NA
1991-07-28:572:125  ±  23:1,758:480 ± 70:NA:NA ± NA:NA:NA:NA
1991-10-08:553:111  ±  22:1,754:434 ± 70:NA:NA ± NA:NA:NA:NA
1992-10-31:568:118  ±  23:1,837:639 ± 73:2,621:4,088 ± 655:4,845 ± 751:5,203 ± 3,102:10,048 ± 3,853
1993-04-12:1,270:296  ±  51:1,510:2,146 ± 60:2,283:4,490 ± 411:6,933 ± 522:4,786 ± 2,027:11,719 ± 2,549
1993-10-23:1,163:323  ±  47:1,363:1,689 ± 55:2,521:4,237 ± 454:6,248 ± 555:5,264 ± 2,194:11,512 ± 2,749
1994-04-21:1,159:338  ±  46:1,381:1,499 ± 55:2,539:4,006 ± 457:5,843 ± 559:5,051 ± 2,232:10,894 ± 2,791
1994-12-01:1,109:333  ±  44:1,269:1,508 ± 51:2,642:3,825 ± 476:5,666 ± 571:NA:NA ± NA
1995-05-08:1,121:378  ±  45:1,527:1,548 ± 61:NA:NA ± NA:NA:NA:NA
1996-02-29:1,069:335  ±  43:1,770:1,621 ± 71:2,234:3,822 ± 402:5,777 ± 516:4,592 ± 2,228:10,369 ± 2,743
1996-05-01:1,105:1190  ±  44:1,548:1,489 ± 62:2,409:3,324 ± 434:6,002 ± 540:8,180 ± 2,234:14,183 ± 2,773
1996-09-26:1,013:981  ±  41:1,897:1,442 ± 76:2,144:3,859 ± 386:6,282 ± 502:4,482 ± 2,234:10,764 ± 2,736
1997-02-25:956:892  ±  38:1,855:2,891 ± 74:2,226:1,525 ± 401:5,307 ± 513:899 ± 2,234:6,206 ± 2,747
1997-05-05:1,009:907  ±  40:1,877:2,027 ± 75:2,195:2,823 ± 395:5,757 ± 511:6,994 ± 2,234:12,751 ± 2,744
1997-09-05:980:893  ±  39:1,927:1,975 ± 77:2,172:3,669 ± 391:6,537 ± 507:7,691 ± 2,234:14,228 ± 2,741
1997-11-19:1,092:880  ±  44:1,300:2,053 ± 52:NA:NA ± NA:NA:NA:NA
1998-04-24:923:831  ±  37:1,945:1,473 ± 78:2,130:3,992 ± 383:6,296 ± 498:7,684 ± 2,234:13,980 ± 2,732
1999-05-20:946:820  ±  38:1,803:1,451 ± 72:2,332:2,589 ± 420:4,861 ± 530:3,976 ± 2,234:8,837 ± 2,763
2000-04-02:958:849  ±  38:1,477:1,230 ± 59:2,644:4,134 ± 476:6,213 ± 573:3,641 ± 2,166:9,854 ± 2,739
2000-06-16:987:831  ±  39:1,554:1,365 ± 62:NA:NA ± NA:NA:NA:NA
2001-10-17:1,078:872  ±  43:1,219:1,127 ± 49:NA:NA ± NA:NA:NA:NA
2002-10-05:1,082:872  ±  43:1,110:1,031 ± 44:NA:NA ± NA:NA:NA:NA
2003-05-10:1,082:884  ±  43:1,211:1,058 ± 48:NA:NA ± NA:NA:NA:NA
2003-10-04:1,088:883  ±  44:1,327:1,292 ± 53:NA:NA ± NA:NA:NA:NA
2005-05-21:1,226:1078  ±  49:1,257:1,521 ± 50:NA:NA ± NA:NA:NA:NA
2006-10-21:1,223:1089  ±  49:1,081:1,235 ± 43:NA:NA ± NA:NA:NA:NA
2007-10-27:1,230:1099  ±  49:1,113:1,267 ± 45:NA:NA ± NA:NA:NA:NA
2008-02-15:1,225:1096  ±  49:1,297:1,328 ± 52:NA:NA ± NA:NA:NA:NA
2008-04-11:1,429:1427  ±  57:650:1,495 ± 26:3,001:2,604 ± 330:5,525 ± 413:3,330 ± 1,330:8,855 ± 1,743
2008-05-31:1,322:1372  ±  53:808:1,150 ± 32:NA:NA ± NA:NA:NA:NA
2008-10-24:1,287:1342  ±  51:1,583:1,491 ± 63:NA:NA ± NA:NA:NA:NA
2009-10-23:1,292:1349  ±  52:1,002:1,191 ± 40:NA:NA ± NA:NA:NA:NA
2011-10-18:1,227:1314  ±  49:1,078:1,313 ± 43:NA:NA ± NA:NA:NA:NA
2012-10-17:1,237:1329  ±  49:1,346:1,734 ± 54:NA:NA ± NA:NA:NA:NA
2013-10-05:1,278:1407  ±  51:1,246:1,458 ± 50:NA:NA ± NA:NA:NA:NA
2014-10-08:1,347:1457  ±  54:1,101:1,446 ± 44:NA:NA ± NA:NA:NA:NA
2015-10-07:1,318:1456  ±  53:1,329:1,641 ± 53:NA:NA ± NA:NA:NA:NA
