"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1990-10-14:"893":"1076  ±  36":"2,995":"5,177 ± 120":"NA":"NA ± NA"
1991-07-28:"856":"957  ±  34":"3,088":"5,286 ± 124":"NA":"NA ± NA"
1992-10-17:"884":"986  ±  35":"2,580":"3,700 ± 103":"855":"2,637 ± 154"
1993-04-02:"927":"1032  ±  37":"2,543":"3,698 ± 102":"4,980":"10,013 ± 896"
1993-10-09:"900":"967  ±  36":"1,527":"2,286 ± 61":"5,973":"6,950 ± 1,075"
1994-04-09:"892":"969  ±  36":"2,138":"2,317 ± 86":"5,427":"8,727 ± 977"
1994-11-21:"849":"923  ±  34":"2,030":"2,422 ± 81":"NA":"NA ± NA"
1995-04-26:"835":"915  ±  33":"1,156":"1,587 ± 46":"6,621":"9,101 ± 1,192"
1996-02-16:"756":"827  ±  30":"2,265":"2,641 ± 91":"5,589":"8,183 ± 1,006"
1996-04-17:"1,977":"2333  ±  79":"2,000":"6,047 ± 80":"4,643":"10,934 ± 836"
1996-09-15:"1,307":"1602  ±  52":"2,400":"4,134 ± 96":"4,913":"8,541 ± 884"
1997-02-15:"1,263":"1637  ±  51":"2,672":"4,698 ± 107":"4,684":"9,078 ± 843"
1997-04-22:"1,043":"1327  ±  42":"2,981":"4,964 ± 119":"4,591":"10,910 ± 826"
1997-08-26:"892":"1054  ±  36":"3,197":"5,014 ± 128":"4,525":"12,052 ± 815"
1997-11-08:"859":"841  ±  34":"2,006":"4,328 ± 80":"NA":"NA ± NA"
1998-04-16:"762":"888  ±  30":"2,915":"3,565 ± 117":"4,878":"10,130 ± 878"
1999-05-07:"666":"738  ±  27":"2,147":"2,109 ± 86":"5,787":"8,654 ± 1,042"
2000-03-20:"517":"558  ±  21":"2,896":"2,099 ± 116":"5,010":"11,721 ± 902"
2000-06-05:"656":"512  ±  26":"2,772":"3,369 ± 111":"5,142":"11,370 ± 926"
2000-08-21:"554":"480  ±  22":"2,683":"3,148 ± 107":"5,357":"10,837 ± 964"
2000-09-11:"673":"499  ±  27":"3,142":"3,934 ± 126":"4,805":"7,705 ± 529"
2001-10-06:"567":"467  ±  23":"2,527":"2,711 ± 101":"NA":"NA ± NA"
2002-05-04:"560":"448  ±  22":"2,238":"2,166 ± 90":"5,744":"9,178 ± 632"
2002-09-22:"544":"432  ±  22":"2,369":"2,549 ± 95":"NA":"NA ± NA"
2003-04-27:"473":"364  ±  19":"2,786":"2,442 ± 111":"NA":"NA ± NA"
2003-09-22:"483":"366  ±  19":"2,532":"2,524 ± 101":"NA":"NA ± NA"
2004-06-02:"484":"367  ±  19":"2,747":"2,557 ± 110":"5,305":"11,568 ± 584"
2004-11-15:"468":"359  ±  19":"1,627":"1,261 ± 65":"6,431":"8,729 ± 707"
2004-12-05:"1,811":"1565  ±  72":"1,747":"6,036 ± 70":"5,059":"8,327 ± 556"
2005-05-09:"1,338":"1157  ±  54":"2,193":"4,905 ± 88":"NA":"NA ± NA"
2006-10-09:"898":"779  ±  36":"973":"1,914 ± 39":"NA":"NA ± NA"
2007-10-15:"591":"459  ±  24":"1,147":"845 ± 46":"NA":"NA ± NA"
2008-02-04:"604":"456  ±  24":"1,731":"1,237 ± 69":"6,262":"8,961 ± 689"
2008-03-30:"1,184":"949  ±  47":"2,080":"4,401 ± 83":"5,356":"9,889 ± 589"
2008-05-19:"1,098":"876  ±  44":"2,448":"4,064 ± 98":"NA":"NA ± NA"
2008-10-13:"833":"633  ±  33":"1,975":"2,550 ± 79":"NA":"NA ± NA"
2009-10-12:"605":"424  ±  24":"1,911":"1,859 ± 76":"NA":"NA ± NA"
2011-10-07:"268":"66  ±  11":"2,960":"4,594 ± 118":"NA":"NA ± NA"
2012-10-04:"293":"58  ±  12":"2,699":"2,559 ± 108":"NA":"NA ± NA"
2012-11-28:"1,628":"998  ±  65":"2,287":"6,093 ± 91":"NA":"NA ± NA"
2013-09-23:"1,388":"867  ±  56":"1,679":"4,107 ± 67":"NA":"NA ± NA"
2014-09-26:"1,117":"792  ±  45":"1,306":"2,732 ± 52":"NA":"NA ± NA"
2015-09-25:"808":"335  ±  32":"1,982":"2,175 ± 79":"NA":"NA ± NA"
2016-10-03:"618":"259  ±  25":"1,546":"1,350 ± 62":"NA":"NA ± NA"
