"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1999-05-08:"675":"295  ±  27":"1,243":"495 ± 50":"19,137":"23,063 ± 3,445"
2000-03-20:"701":"283  ±  28":"1,232":"524 ± 49":"19,126":"17,106 ± 3,443"
2000-06-06:"685":"254  ±  27":"2,292":"1,077 ± 92":"18,061":"31,016 ± 3,251"
2000-08-23:"680":"250  ±  27":"1,776":"806 ± 71":"18,569":"38,870 ± 3,342"
2000-09-11:"695":"240  ±  28":"2,237":"1,421 ± 89":"18,103":"34,209 ± 1,991"
2001-10-07:"690":"219  ±  28":"1,533":"588 ± 61":"NA":"NA ± NA"
2002-09-23:"694":"215  ±  28":"1,255":"385 ± 50":"NA":"NA ± NA"
2003-04-27:"655":"192  ±  26":"1,419":"404 ± 57":"NA":"NA ± NA"
2003-09-22:"703":"216  ±  28":"1,179":"356 ± 47":"NA":"NA ± NA"
2004-12-31:"789":"253  ±  32":"3,016":"3,311 ± 121":"NA":"NA ± NA"
2005-05-09:"747":"224  ±  30":"1,585":"946 ± 63":"NA":"NA ± NA"
2006-10-11:"776":"242  ±  31":"1,202":"365 ± 48":"NA":"NA ± NA"
2007-10-16:"750":"204  ±  30":"2,382":"815 ± 95":"NA":"NA ± NA"
2008-02-05:"775":"235  ±  31":"1,462":"552 ± 58":"18,366":"31,014 ± 2,020"
2008-03-30:"853":"277  ±  34":"1,358":"1,131 ± 54":"18,848":"36,230 ± 2,073"
2008-10-13:"832":"278  ±  33":"1,087":"533 ± 43":"NA":"NA ± NA"
2009-10-12:"792":"252  ±  32":"2,099":"777 ± 84":"NA":"NA ± NA"
2011-10-07:"630":"132  ±  25":"1,156":"517 ± 46":"NA":"NA ± NA"
2012-10-05:"643":"114  ±  26":"2,224":"1,205 ± 89":"NA":"NA ± NA"
2013-09-23:"704":"139  ±  28":"2,095":"989 ± 84":"NA":"NA ± NA"
2014-09-26:"819":"194  ±  33":"2,106":"1,071 ± 84":"NA":"NA ± NA"
2015-09-25:"808":"215  ±  32":"1,331":"578 ± 53":"NA":"NA ± NA"
2016-10-03:"788":"207  ±  32":"2,442":"693 ± 98":"NA":"NA ± NA"
